activity_identifier,result_ref,indicator_ref,period_start,period_end,target_value,target_comment,actual_value,actual_comment
XM-DAC-46007-501138,result_1,result_1_7,6/30/2024,6/1/2025,390,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501138,result_2,result_2_24,6/30/2024,6/1/2025,114,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501138,result_2,result_2_25,6/30/2024,6/1/2025,520,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501138,result_2,result_2_26,6/30/2024,6/1/2025,37,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501138,result_2,result_2_27,6/30/2024,6/1/2025,47,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501138,result_2,result_2_28,6/30/2024,6/1/2025,32621,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501138,result_3,result_3_17,6/30/2024,6/1/2025,8,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501138,result_3,result_3_2,6/30/2024,6/1/2025,8.98,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501140,result_1,result_1_24,6/30/2024,6/1/2025,117,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501140,result_1,result_1_25,6/30/2024,6/1/2025,144,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501140,result_1,result_1_26,6/30/2024,6/1/2025,12,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501140,result_1,result_1_27,6/30/2024,6/1/2025,30,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501140,result_1,result_1_28,6/30/2024,6/1/2025,49650800,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501140,result_2,result_2_5,6/30/2024,6/1/2025,500.6,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501142,result_1,result_1_6,6/30/2024,6/1/2025,32053,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501142,result_2,result_2_24,6/30/2024,6/1/2025,84,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501142,result_2,result_2_25,6/30/2024,6/1/2025,998,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501142,result_2,result_2_26,6/30/2024,6/1/2025,8,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501142,result_2,result_2_27,6/30/2024,6/1/2025,43,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501142,result_2,result_2_28,6/30/2024,6/1/2025,147476,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501148,result_1,result_1_25,6/30/2024,6/1/2025,4,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501148,result_1,result_1_27,6/30/2024,6/1/2025,2,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501148,result_1,result_1_28,6/30/2024,6/1/2025,7112820,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501149,result_1,result_1_10,6/30/2024,6/1/2025,2,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501149,result_1,result_1_8,6/30/2024,6/1/2025,90,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501149,result_1,result_1_9,6/30/2024,6/1/2025,80726.01,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501149,result_2,result_2_24,6/30/2024,6/1/2025,650,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501149,result_2,result_2_25,6/30/2024,6/1/2025,355,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501149,result_2,result_2_26,6/30/2024,6/1/2025,410,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501149,result_2,result_2_28,6/30/2024,6/1/2025,11972,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_1,result_1_24,6/30/2024,6/1/2025,40,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_1,result_1_25,6/30/2024,6/1/2025,300,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_1,result_1_26,6/30/2024,6/1/2025,4,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_1,result_1_27,6/30/2024,6/1/2025,30,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_1,result_1_28,6/30/2024,6/1/2025,2049990,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_1,result_1_29,6/30/2024,6/1/2025,0,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_2,result_2_3,6/30/2024,6/1/2025,13.4,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_2,result_2_5,6/30/2024,6/1/2025,2,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501159,result_1,result_1_24,6/30/2024,6/1/2025,10,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501159,result_1,result_1_25,6/30/2024,6/1/2025,450,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501159,result_1,result_1_26,6/30/2024,6/1/2025,4,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501159,result_1,result_1_27,6/30/2024,6/1/2025,45,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501159,result_1,result_1_28,6/30/2024,6/1/2025,14780,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501159,result_2,result_2_1,6/30/2024,6/1/2025,2.94,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501159,result_2,result_2_2,6/30/2024,6/1/2025,3.913,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501162,result_1,result_1_7,6/30/2024,6/1/2025,159757,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501162,result_2,result_2_24,6/30/2024,6/1/2025,68,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501162,result_2,result_2_25,6/30/2024,6/1/2025,146,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501162,result_2,result_2_26,6/30/2024,6/1/2025,15,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501162,result_2,result_2_27,6/30/2024,6/1/2025,83,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501162,result_2,result_2_28,6/30/2024,6/1/2025,1152160,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501187,result_1,result_1_24,6/30/2024,6/1/2025,2202,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501187,result_1,result_1_25,6/30/2024,6/1/2025,300,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501187,result_1,result_1_28,6/30/2024,6/1/2025,1275334.99,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501187,result_2,result_2_11,6/30/2024,6/1/2025,517,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501187,result_2,result_2_12,6/30/2024,6/1/2025,73985,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501193,result_1,result_1_24,6/30/2024,6/1/2025,974,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501193,result_1,result_1_26,6/30/2024,6/1/2025,455,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501193,result_1,result_1_28,6/30/2024,6/1/2025,75753,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501217,result_1,result_1_7,6/30/2024,6/1/2025,2775,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501217,result_2,result_2_24,6/30/2024,6/1/2025,104,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501217,result_2,result_2_25,6/30/2024,6/1/2025,241,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501217,result_2,result_2_26,6/30/2024,6/1/2025,37,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501217,result_2,result_2_27,6/30/2024,6/1/2025,22,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501217,result_2,result_2_28,6/30/2024,6/1/2025,26572,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501217,result_3,result_3_17,6/30/2024,6/1/2025,3,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501217,result_3,result_3_2,6/30/2024,6/1/2025,8.2,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501218,result_1,result_1_24,6/30/2024,6/1/2025,109,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501218,result_1,result_1_25,6/30/2024,6/1/2025,704,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501218,result_1,result_1_26,6/30/2024,6/1/2025,38,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501218,result_1,result_1_27,6/30/2024,6/1/2025,63,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501218,result_1,result_1_28,6/30/2024,6/1/2025,390743,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501218,result_2,result_2_2,6/30/2024,6/1/2025,2.57,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501224,result_1,result_1_24,6/30/2024,6/1/2025,109,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501224,result_1,result_1_25,6/30/2024,6/1/2025,17140,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501224,result_1,result_1_26,6/30/2024,6/1/2025,38,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501224,result_1,result_1_27,6/30/2024,6/1/2025,1551,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501224,result_1,result_1_28,6/30/2024,6/1/2025,6029976,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501224,result_2,result_2_17,6/30/2024,6/1/2025,177,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501224,result_2,result_2_2,6/30/2024,6/1/2025,7298.73,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501226,result_1,result_1_24,6/30/2024,6/1/2025,300,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501226,result_1,result_1_25,6/30/2024,6/1/2025,1200,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501226,result_1,result_1_26,6/30/2024,6/1/2025,75,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501226,result_1,result_1_27,6/30/2024,6/1/2025,120,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501226,result_1,result_1_28,6/30/2024,6/1/2025,2096067,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501226,result_2,result_2_5,6/30/2024,6/1/2025,121.74,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501227,result_1,result_1_23,6/30/2024,6/1/2025,7,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501229,result_1,result_1_24,6/30/2024,6/1/2025,2224,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501229,result_1,result_1_26,6/30/2024,6/1/2025,645,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501229,result_1,result_1_28,6/30/2024,6/1/2025,8466816,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501229,result_2,result_2_3,6/30/2024,6/1/2025,1500,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501238,result_1,result_1_24,6/30/2024,6/1/2025,130,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501238,result_1,result_1_25,6/30/2024,6/1/2025,279,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501238,result_1,result_1_26,6/30/2024,6/1/2025,13,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501238,result_1,result_1_27,6/30/2024,6/1/2025,34,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501238,result_1,result_1_28,6/30/2024,6/1/2025,583278,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501239,result_1,result_1_25,6/30/2024,6/1/2025,2,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501239,result_1,result_1_27,6/30/2024,6/1/2025,1,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501239,result_1,result_1_28,6/30/2024,6/1/2025,4720370,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_24,6/30/2024,6/1/2025,100,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_24,6/30/2024,6/1/2025,100,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_25,6/30/2024,6/1/2025,1442,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_25,6/30/2024,6/1/2025,1442,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_26,6/30/2024,6/1/2025,25,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_26,6/30/2024,6/1/2025,25,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_27,6/30/2024,6/1/2025,227,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_27,6/30/2024,6/1/2025,227,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_28,6/30/2024,6/1/2025,100291,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_28,6/30/2024,6/1/2025,100291,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_2,result_2_1,6/30/2024,6/1/2025,25.69,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_2,result_2_1,6/30/2024,6/1/2025,25.69,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_2,result_2_17,6/30/2024,6/1/2025,7,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_2,result_2_17,6/30/2024,6/1/2025,7,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_2,result_2_2,6/30/2024,6/1/2025,26.83,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_2,result_2_2,6/30/2024,6/1/2025,26.83,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501247,result_1,result_1_24,6/30/2024,6/1/2025,50,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501247,result_1,result_1_25,6/30/2024,6/1/2025,643,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501247,result_1,result_1_26,6/30/2024,6/1/2025,23,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501247,result_1,result_1_28,6/30/2024,6/1/2025,15585,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501247,result_2,result_2_16,6/30/2024,6/1/2025,93,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
