activity_identifier,result_ref,indicator_ref,period_start,period_end,target_value,target_comment,actual_value,actual_comment
XM-DAC-46007-501108,result_1,result_1_24,2024-06-30,2025-06-01,206,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500426,result_2,result_2_28,2024-06-30,2025-06-01,288573,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500422,result_1,result_1_26,2024-06-30,2025-06-01,201,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500701,result_1,result_1_27,2024-06-30,2025-06-01,60,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501079,result_1,result_1_25,2024-06-30,2025-06-01,170,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500267,result_2,result_2_24,2024-06-30,2025-06-01,25,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501159,result_1,result_1_28,2024-06-30,2025-06-01,14780,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500669,result_1,result_1_26,2024-06-30,2025-06-01,2,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500316,result_1,result_1_27,2024-06-30,2025-06-01,621,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500208,result_2,result_2_25,2024-06-30,2025-06-01,790,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500507,result_2,result_2_24,2024-06-30,2025-06-01,6,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501247,result_1,result_1_28,2024-06-30,2025-06-01,15585,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500218,result_1,result_1_26,2024-06-30,2025-06-01,41,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500429,result_2,result_2_27,2024-06-30,2025-06-01,114,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500446,result_2,result_2_25,2024-06-30,2025-06-01,3388,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,1214,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302270,result_2,result_2_24,2024-06-30,2025-06-01,7347,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,382,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501140,result_1,result_1_28,2024-06-30,2025-06-01,49650800,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500267,result_2,result_2_26,2024-06-30,2025-06-01,8,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500995,result_1,result_1_27,2024-06-30,2025-06-01,218,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500270,result_1,result_1_25,2024-06-30,2025-06-01,2591,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500818,result_1,result_1_24,2024-06-30,2025-06-01,60,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500218,result_1,result_1_28,2024-06-30,2025-06-01,992787,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500346,result_1,result_1_26,2024-06-30,2025-06-01,23,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500459,result_1,result_1_27,2024-06-30,2025-06-01,170,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_25,2024-06-30,2025-06-01,1442,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501218,result_1,result_1_24,2024-06-30,2025-06-01,109,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500705,result_1,result_1_28,2024-06-30,2025-06-01,1548700,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500451,result_2,result_2_26,2024-06-30,2025-06-01,51,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302270,result_2,result_2_27,2024-06-30,2025-06-01,3,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500645,result_3,result_3_25,2024-06-30,2025-06-01,10097,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,607,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501226,result_1,result_1_24,2024-06-30,2025-06-01,300,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501138,result_2,result_2_28,2024-06-30,2025-06-01,32621,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500192,result_1,result_1_26,2024-06-30,2025-06-01,20,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500346,result_1,result_1_27,2024-06-30,2025-06-01,111,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302441,result_1,result_1_25,2024-06-30,2025-06-01,400,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500459,result_1,result_1_24,2024-06-30,2025-06-01,2691,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501239,result_1,result_1_28,2024-06-30,2025-06-01,4720370,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500349,result_1,result_1_26,2024-06-30,2025-06-01,106,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500636,result_1,result_1_27,2024-06-30,2025-06-01,432,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500429,result_2,result_2_25,2024-06-30,2025-06-01,2286,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500669,result_1,result_1_24,2024-06-30,2025-06-01,6,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500179,result_1,result_1_28,2024-06-30,2025-06-01,14720,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500316,result_1,result_1_26,2024-06-30,2025-06-01,37,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500189,result_1,result_1_27,2024-06-30,2025-06-01,297,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500901,result_3,result_3_25,2024-06-30,2025-06-01,8016,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500179,result_1,result_1_24,2024-06-30,2025-06-01,144,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500248,result_1,result_1_28,2024-06-30,2025-06-01,120591.9,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501128,result_2,result_2_26,2024-06-30,2025-06-01,8,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500276,result_2,result_2_27,2024-06-30,2025-06-01,37,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500218,result_1,result_1_25,2024-06-30,2025-06-01,805,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500338,result_2,result_2_24,2024-06-30,2025-06-01,20573,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500901,result_3,result_3_28,2024-06-30,2025-06-01,2856885.8,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500459,result_3,result_3_18,2024-06-30,2025-06-01,3,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_1,result_1_27,2024-06-30,2025-06-01,30,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302270,result_2,result_2_25,2024-06-30,2025-06-01,464,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500701,result_1,result_1_24,2024-06-30,2025-06-01,6148,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501108,result_1,result_1_28,2024-06-30,2025-06-01,52058,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500645,result_3,result_3_26,2024-06-30,2025-06-01,428,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501138,result_2,result_2_27,2024-06-30,2025-06-01,47,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500179,result_1,result_1_25,2024-06-30,2025-06-01,348,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501159,result_1,result_1_24,2024-06-30,2025-06-01,10,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500267,result_2,result_2_28,2024-06-30,2025-06-01,59400,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302411,result_2,result_2_26,2024-06-30,2025-06-01,41,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302441,result_1,result_1_27,2024-06-30,2025-06-01,56,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501128,result_2,result_2_25,2024-06-30,2025-06-01,637,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501243,result_1,result_1_24,2024-06-30,2025-06-01,100,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500701,result_1,result_1_28,2024-06-30,2025-06-01,1462400,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500248,result_1,result_1_26,2024-06-30,2025-06-01,67,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500218,result_1,result_1_27,2024-06-30,2025-06-01,209,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500436,result_1,result_1_25,2024-06-30,2025-06-01,1987,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500645,result_2,result_2_9,2024-06-30,2025-06-01,0,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,7703.76,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500832,result_1,result_1_28,2024-06-30,2025-06-01,2983096,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_1,result_1_26,2024-06-30,2025-06-01,4,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500338,result_2,result_2_27,2024-06-30,2025-06-01,390,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500451,result_2,result_2_25,2024-06-30,2025-06-01,1200,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500645,result_3,result_3_24,2024-06-30,2025-06-01,2138,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501217,result_2,result_2_28,2024-06-30,2025-06-01,26572,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500208,result_2,result_2_26,2024-06-30,2025-06-01,11,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500626,result_1,result_1_25,2024-06-30,2025-06-01,1497,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500316,result_1,result_1_24,2024-06-30,2025-06-01,333,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500208,result_2,result_2_28,2024-06-30,2025-06-01,253759,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500901,result_3,result_3_26,2024-06-30,2025-06-01,212,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500422,result_1,result_1_25,2024-06-30,2025-06-01,7579,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,3426,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500930,result_2,result_2_24,2024-06-30,2025-06-01,55,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500507,result_2,result_2_28,2024-06-30,2025-06-01,61578,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501238,result_1,result_1_25,2024-06-30,2025-06-01,279,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501114,result_1,result_1_24,2024-06-30,2025-06-01,137,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500640,result_1,result_1_28,2024-06-30,2025-06-01,14968.8,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500646,result_2,result_2_25,2024-06-30,2025-06-01,944,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500240,result_1,result_1_24,2024-06-30,2025-06-01,1238,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501226,result_1,result_1_28,2024-06-30,2025-06-01,2096067,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501159,result_1,result_1_25,2024-06-30,2025-06-01,450,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500627,result_1,result_1_24,2024-06-30,2025-06-01,22,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500316,result_1,result_1_28,2024-06-30,2025-06-01,60949,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500930,result_2,result_2_25,2024-06-30,2025-06-01,2302,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501151,result_1,result_1_24,2024-06-30,2025-06-01,40,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501187,result_1,result_1_28,2024-06-30,2025-06-01,1275334.99,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500705,result_1,result_1_25,2024-06-30,2025-06-01,6420,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501128,result_2,result_2_24,2024-06-30,2025-06-01,40,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500349,result_1,result_1_28,2024-06-30,2025-06-01,97904,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500791,result_1,result_1_25,2024-06-30,2025-06-01,9,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,1068,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500192,result_1,result_1_24,2024-06-30,2025-06-01,40,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500451,result_2,result_2_28,2024-06-30,2025-06-01,3965617,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500349,result_1,result_1_25,2024-06-30,2025-06-01,697,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500213,result_2,result_2_24,2024-06-30,2025-06-01,525,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500626,result_1,result_1_28,2024-06-30,2025-06-01,870606,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-501079,result_1,result_1_28,2024-06-30,2025-06-01,384040.5,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
