activity_identifier,url,format,title,description,category_code,language_code,document_date
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZSHARE-2019927050-97,application/pdf,ANEXO 21-INFORME DE AUDIENCIA PUBLICA.pdf,,A01,na,
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45873,application/pdf,AR-L1274 First period Jan-Jun 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZSHARE-2019927050-48,application/vnd.ms-excel,EER-2- Plan de Ejecucion del Proyecto PEP y Plan Operativo Anual POA AR-L1274 V2 1.xlsx,,A01,na,
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZSHARE-2019927050-23,application/pdf,EEO3ElSectorVialArgentinoyNecesidadesdeFIAR-L1274.PDF,,A01,na,
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42569,application/pdf,AR-L1274 First period Jan-Jun 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZSHARE-2019927050-26,application/msword,EEO 7 - Fortalecimiento Institucional PBA 2.docx,,A01,na,
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZSHARE-2019927050-55,application/vnd.ms-excel,EER-5 - Plan de Adquisiciones - AR-L1274.xlsx,,A01,na,
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZSHARE-2019927050-29,application/msword,EEO-8 - PLANIFICACION ESTRATEGICA DVBA.docx,,A01,na,
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZSHARE-2019927050-96,application/pdf,Anexo 20-AFECTACIONES RPN- 11 SI y SII.pdf,,A01,na,
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1274,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-493,application/pdf,Contrato Modificatorio - Programa de Innovacion Tecnologica III 39265133.PDF,,A04,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-23,application/pdf,AR-L1141 39045362.PDF,,A10,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-15,application/pdf,Rapport pour PublicationPMR-AR-L1141-2012-2-Perodo 37873594.PDF,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-216874968-2,application/pdf,AR-L1141 Second period Jan-Dec 2013-Public Report 40172777.PDF,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-106,application/pdf,Programa de Innovacin Tecnolgica III 39955489.PDF,,A04,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-20,application/pdf,Informe para PublicacinPMR-AR-L1141-2013-1-Periodo 38266458.PDF,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-216874968-3,application/pdf,AR-L1141 First period Jan-Jun 2014-Public Report 40175978.PDF,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-13,application/pdf,ARGENTINA Technological Innovation Program III  AR-L1141 36998964.PDF,,A01,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-19,application/pdf,Rapport pour PublicationPMR-AR-L1141-2013-1-Perodo 38265797.PDF,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-21,application/pdf,Report for PublicationPMR-AR-L1141-2013-1-Period 38267124.PDF,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-25,application/pdf,AR-L1141 40534894.PDF,,A10,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-22,application/pdf,AR-L1141 38938657.PDF,,A10,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-445,application/pdf,AR-L1141 Second period Jan-Dec 2016-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-14,application/pdf,Relatrio para publicaoPMR-AR-L1141-2012-2-Perodo 37872926.PDF,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-216874968-5,application/pdf,AR-L1141 First period Jan-Jun 2015-Public Report 40181724.PDF,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-24,application/pdf,AR-L1141 39091761.PDF,,A10,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-216874968-6,application/pdf,AR-L1141 Second period Jan-Dec 2015-Public Report 40360737.PDF,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-2141736958-12,application/pdf,ARGENTINA  Programa de Innovacin Tecnolgica III  AR-L1141 36998629.PDF,,A01,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-216874968-4,application/pdf,AR-L1141 Second period Jan-Dec 2014-Public Report 40178582.PDF,,A05,na,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1141,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-21,application/pdf,Report for PublicationPMR-AR-L1084-2011-1-Period 36625438.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33264,application/pdf,AR-L1084 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-35,application/pdf,AR-L1084 40347347.PDF,,A10,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-236120221-7,application/pdf,AR-L1084 First period Jan-Jun 2016-Public Report 40797189.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31947,application/pdf,AR-L1084 Second period Jan-Dec 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-32,application/pdf,Informe para PublicacinPMR-AR-L1084-2013-1-Periodo 38266439.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-439,application/pdf,AR-L1084 40794506.PDF,,A10,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-973,application/pdf,Contrato Modificatorio Argentina - Clausulas Guia Gestion Financiera 40191233.PDF,,A04,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33917,application/pdf,AR-L1084 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34615,application/pdf,AR-L1084 Second period Jan-Dec 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-440081475-41,application/pdf,PCR - AR-L1084. PAyS.pdf,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-22,application/pdf,Relatrio para publicaoPMR-AR-L1084-2011-2-Perodo 37297704.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-13,application/pdf,PROGRAMA DE AGUA POTABLE Y SANEAMIENTO PARA CENTROS URBANOS Y SUBURBANOS - PAyS 35295285.PDF,,A10,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-467,application/pdf,AR-L1084 Second period Jan-Dec 2016-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1122,application/pdf,AR-L1084 First period Jan-Jun 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-34,application/pdf,AR-L1084 39206215.PDF,,A10,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-12,application/pdf,PROGRAMA DE AGUA POTABLE Y SANEAMIENTO PARA CENTROS URBANOS Y SUBURBANOS - PAyS S water supply and sewerage 35289063.PDF,,A10,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-18,application/pdf,Relatrio para publicaoPMR-AR-L1084-2011-1-Perodo 36623619.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-24,application/pdf,Informe para PublicacinPMR-AR-L1084-2011-2-Periodo 37298087.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-33,application/pdf,Report for PublicationPMR-AR-L1084-2013-1-Period 38267104.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-236120221-5,application/pdf,AR-L1084 First period Jan-Jun 2015-Public Report 40181621.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-30920,application/pdf,AR-L1084 First period Jan-Jun 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-31,application/pdf,Rapport pour PublicationPMR-AR-L1084-2013-1-Perodo 38265779.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-27,application/pdf,Rapport pour PublicationPMR-AR-L1084-2012-2-Perodo 37873572.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-19,application/pdf,Rapport pour PublicationPMR-AR-L1084-2011-1-Perodo 36624289.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-26,application/pdf,Relatrio para publicaoPMR-AR-L1084-2012-2-Perodo 37872905.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-236120221-3,application/pdf,AR-L1084 First period Jan-Jun 2014-Public Report 40175943.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-236120221-4,application/pdf,AR-L1084 Second period Jan-Dec 2014-Public Report 40178524.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3196,application/pdf,Programa de Agua Potable y Saneamiento para Centros Urbanos y Suburbanos PAyS 39941055.PDF,,A04,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1434,application/pdf,AR-L1084 Second period Jan-Dec 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-236120221-2,application/pdf,AR-L1084 Second period Jan-Dec 2013-Public Report 40172735.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-16,application/pdf,Informe para PublicacinPMR-AR-L1084-2010-2-Periodo 36312441.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-15,application/pdf,Rapport pour PublicationPMR-AR-L1084-2010-2-Perodo 36311856.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-14,application/pdf,Relatrio para publicaoPMR-AR-L1084-2010-2-Perodo 36309972.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-17,application/pdf,Report for PublicationPMR-AR-L1084-2010-2-Period 36313018.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-23,application/pdf,Rapport pour PublicationPMR-AR-L1084-2011-2-Perodo 37297894.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-438,application/pdf,AR-L1084 40794495.PDF,,A10,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-20,application/pdf,Informe para PublicacinPMR-AR-L1084-2011-1-Periodo 36624870.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-32630,application/pdf,AR-L1084 First period Jan-Jun 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-553951526-25,application/pdf,Report for PublicationPMR-AR-L1084-2011-2-Period 37298278.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-236120221-6,application/pdf,AR-L1084 Second period Jan-Dec 2015-Public Report 40360696.PDF,,A05,na,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1084,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1219153817-22,application/vnd.ms-excel,LP EER 1 PEP-POA AR-L1302.xlsx,,A01,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1219153817-52,application/pdf,POD EEO5 Filtros ambientales.pdf,,A01,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33315,application/pdf,AR-L1302 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1219153817-23,application/msword,POD EEO 1 Analisis Econmico - AR-L1302.docx,,A01,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42121,application/pdf,AR-L1302 First period Jan-Jun 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-35306,application/pdf,AR-L1302 First period Jan-Jun 2021 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1219153817-65,application/pdf,Argentina. Propuesta de prstamo para el Programa de Apoyo a la Equidad y Efectividad del Sistema de Proteccin Social en Argentina  Fase I.pdf,,A01,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44043,application/pdf,AR-L1302 First period Jan-Jun 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1470197173-48183,application/pdf,Equidad y Efectividad del Sistema de Proteccin Social en Argentina- Fase I.pdf,,A04,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-31529,application/pdf,AR-L1302P778061SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-33467,application/pdf,AR-L1302P987065SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1219153817-17,application/vnd.ms-excel,LP EER 3 Plan de Adquisiciones.xlsx,,A01,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-30976,application/pdf,AR-L1302P721919SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1470197173-48184,application/pdf,Social Safety Net in Argentina  Phase I.pdf,,A04,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-33385,application/pdf,AR-L1302P979632SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1219153817-66,application/pdf,Argentina. Proposal for a loan for the Program to Support the Equity and Effectiveness of the Social Safety Net in Argentina  Phase I.pdf,,A01,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-41346,application/pdf,AR-L1302 Second period Jan-Dec 2021 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-32277,application/pdf,AR-L1302P862523SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-6085,application/pdf,Contrato - Programa de Apoyo a la Equidad y Efectividad del sistema de Proteccion social en Argentina.pdf,,A04,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-30977,application/pdf,AR-L1302P721916SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43861,application/pdf,AR-L1302 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31998,application/pdf,AR-L1302 Second period Jan-Dec 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34077,application/pdf,AR-L1302 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1219153817-27,application/msword,POD EEO 2 Referencias Bibliogrcicas.docx,,A01,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1219153817-24,application/msword,POD EEO 3 Cambio Climatico.docx,,A01,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34626,application/pdf,AR-L1302 Second period Jan-Dec 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1219153817-30,application/pdf,POD EEO4 Sistemas de Verificacin de Elegibilidad de Pagos-full doc.pdf,,A01,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-32682,application/pdf,AR-L1302 First period Jan-Jun 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1219153817-19,application/msword,LP EER2 Plan de Monitoreo y Evaluacion AR-L1302.docx,,A01,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-30978,application/pdf,AR-L1302P721913SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-31843,application/pdf,AR-L130280612SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1302,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3459,application/pdf,Informe para PublicacinPMR-AR-L1027-2011-2-Periodo 36923705.PDF,,A05,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1607,application/pdf,Relatrio para publicaoPMR-AR-L1027-2011-1-Perodo 36623598.PDF,,A05,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1171122293-360,application/pdf,Social development program for Crdoba Province 778501.PDF,,A01,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-507,application/pdf,Rapport pour PublicationPMR-AR-L1027-2010-2-Perodo 36311839.PDF,,A05,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-806,application/pdf,Informe para PublicacinPMR-AR-L1027-2010-2-Periodo 36312423.PDF,,A05,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1171122293-5897,application/pdf,EQUIPAMIENTO HOSPITALARIO PARA LOS HOSPITALES CRDOBAIMAC Y NUEVO HOSPITAL MISERICORDIA DE LA CIUDAD DE CORDOBA 35338086.PDF,,A10,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-5,application/pdf,Programa de Desarrollo Social de la Provincia de Crdoba 765447.PDF,,A04,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3216,application/pdf,Programa de Desarrollo Social de la Provincia de Crdoba 39923394.PDF,,A04,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1961,application/pdf,Rapport pour PublicationPMR-AR-L1027-2011-1-Perodo 36624272.PDF,,A05,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1201,application/pdf,Report for PublicationPMR-AR-L1027-2010-2-Period 36312999.PDF,,A05,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-222,application/pdf,Relatrio para publicaoPMR-AR-L1027-2010-2-Perodo 36309956.PDF,,A05,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-2315,application/pdf,Informe para PublicacinPMR-AR-L1027-2011-1-Periodo 36624852.PDF,,A05,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3672,application/pdf,Report for PublicationPMR-AR-L1027-2011-2-Period 36926318.PDF,,A05,na,
XI-IATI-IADB-AR-L1027,https://www.iadb.org/document.cfm?id=EZSHARE-1171122293-6643,application/pdf,Programa de Desarrollo Social de la Provincia de Crdoba AR-L10271765OC-AR Informe de Terminacin de Proye 37074368.PDF,,A05,na,
