activity_identifier,result_ref,indicator_ref,period_start,period_end,target_value,target_comment,actual_value,actual_comment
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_6,2013-01-31,2013-12-31,1170.00,,0.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_7,2017-01-31,2017-12-31,891.00,,0.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_8,2016-01-31,2016-12-31,2308.00,,0.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_9,2015-01-31,2015-12-31,931.00,,26.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_10,2014-01-31,2014-12-31,200.00,,0.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_11,2015-01-31,2015-12-31,12.00,,18.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_12,2014-01-31,2014-12-31,8.00,,7.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_13,2013-01-31,2013-12-31,9.00,,9.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_14,2016-01-31,2016-12-31,24.00,,4.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_15,2017-01-31,2017-12-31,11.00,,11.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_16,2016-01-31,2016-12-31,42.00,,65.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_17,2013-01-31,2013-12-31,23.00,,29.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_18,2015-01-31,2015-12-31,58.00,,84.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_19,2017-01-31,2017-12-31,17.00,,70.00,
XI-IATI-IADB-AR-L1119,result_4,indicator_XI-IATI-IADB-AR-L1119_result_4_20,2014-01-31,2014-12-31,56.00,,75.00,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_1,2016-01-31,2016-12-31,9.00,,9.00,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_2,2015-01-31,2015-12-31,10.00,,14.00,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_3,2014-01-31,2014-12-31,10.00,,17.00,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_4,2013-01-31,2013-12-31,4.00,,4.00,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_5,2017-01-31,2017-12-31,7.00,,4.00,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_6,2015-01-31,2015-12-31,0.11,,0.12,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_7,2016-01-31,2016-12-31,0.38,,0.37,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_8,2015-01-31,2015-12-31,0.35,,0.37,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_9,2014-01-31,2014-12-31,0.30,,0.32,
XI-IATI-IADB-AR-L1127,result_1,indicator_XI-IATI-IADB-AR-L1127_result_1_10,2017-01-31,2017-12-31,0.40,,0.38,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_1,2017-01-31,2017-12-31,15.00,,29.00,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_2,2016-01-31,2016-12-31,14.00,,8.00,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_3,2015-01-31,2015-12-31,25.00,,25.00,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_4,2014-01-31,2014-12-31,18.00,,12.00,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_5,2013-01-31,2013-12-31,12.00,,36.00,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_6,2017-01-31,2017-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_7,2016-01-31,2016-12-31,85.00,,81.00,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_8,2015-01-31,2015-12-31,71.00,,73.00,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_9,2014-01-31,2014-12-31,46.00,,48.00,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_10,2013-01-31,2013-12-31,28.00,,36.00,
XI-IATI-IADB-AR-L1127,result_2,indicator_XI-IATI-IADB-AR-L1127_result_2_11,2015-01-31,2015-12-31,30.00,,65.00,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_1,2016-01-31,2016-12-31,9.00,,9.00,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_2,2015-01-31,2015-12-31,10.00,,14.00,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_3,2014-01-31,2014-12-31,10.00,,17.00,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_4,2013-01-31,2013-12-31,4.00,,4.00,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_5,2017-01-31,2017-12-31,7.00,,4.00,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_6,2015-01-31,2015-12-31,0.11,,0.12,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_7,2016-01-31,2016-12-31,0.38,,0.37,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_8,2015-01-31,2015-12-31,0.35,,0.37,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_9,2014-01-31,2014-12-31,0.30,,0.32,
XI-IATI-IADB-AR-L1127,result_3,indicator_XI-IATI-IADB-AR-L1127_result_3_10,2017-01-31,2017-12-31,0.40,,0.38,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_1,2017-01-31,2017-12-31,15.00,,29.00,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_2,2016-01-31,2016-12-31,14.00,,8.00,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_3,2015-01-31,2015-12-31,25.00,,25.00,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_4,2014-01-31,2014-12-31,18.00,,12.00,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_5,2013-01-31,2013-12-31,12.00,,36.00,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_6,2017-01-31,2017-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_7,2016-01-31,2016-12-31,85.00,,81.00,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_8,2015-01-31,2015-12-31,71.00,,73.00,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_9,2014-01-31,2014-12-31,46.00,,48.00,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_10,2013-01-31,2013-12-31,28.00,,36.00,
XI-IATI-IADB-AR-L1127,result_4,indicator_XI-IATI-IADB-AR-L1127_result_4_11,2015-01-31,2015-12-31,30.00,,65.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_1,2021-01-31,2021-12-31,800.00,,1418.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_2,2019-01-31,2019-12-31,1000.00,,992.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_3,2018-01-31,2018-12-31,800.00,,526.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_4,2019-01-31,2019-12-31,45.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_5,2018-01-31,2018-12-31,55.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_6,2019-01-31,2019-12-31,100.00,,188.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_7,2018-01-31,2018-12-31,95.00,,522.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_8,2021-01-31,2021-12-31,2.00,,8.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_9,2019-01-31,2019-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_10,2018-01-31,2018-12-31,2.00,,3.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_11,2020-01-31,2020-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_12,2018-01-31,2018-12-31,2144.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_13,2020-01-31,2020-12-31,1795.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_14,2018-01-31,2018-12-31,1002.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_15,2020-01-31,2020-12-31,904.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_16,2018-01-31,2018-12-31,2326.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_17,2020-01-31,2020-12-31,2301.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_18,2018-01-31,2018-12-31,34.60,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_19,2020-01-31,2020-12-31,35.30,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_20,2018-01-31,2018-12-31,3934.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_21,2020-01-31,2020-12-31,3509.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_22,2018-01-31,2018-12-31,1403.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_23,2020-01-31,2020-12-31,1204.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_24,2018-01-31,2018-12-31,34.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_25,2020-01-31,2020-12-31,43.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_26,2018-01-31,2018-12-31,3776.00,,0.00,
XI-IATI-IADB-AR-L1255,result_1,indicator_XI-IATI-IADB-AR-L1255_result_1_27,2020-01-31,2020-12-31,3429.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_1,2021-01-31,2021-12-31,800.00,,1418.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_2,2019-01-31,2019-12-31,1000.00,,992.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_3,2018-01-31,2018-12-31,800.00,,526.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_4,2019-01-31,2019-12-31,45.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_5,2018-01-31,2018-12-31,55.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_6,2019-01-31,2019-12-31,100.00,,188.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_7,2018-01-31,2018-12-31,95.00,,522.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_8,2021-01-31,2021-12-31,2.00,,8.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_9,2019-01-31,2019-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_10,2018-01-31,2018-12-31,2.00,,3.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_11,2020-01-31,2020-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_12,2018-01-31,2018-12-31,2144.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_13,2020-01-31,2020-12-31,1795.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_14,2018-01-31,2018-12-31,1002.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_15,2020-01-31,2020-12-31,904.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_16,2018-01-31,2018-12-31,2326.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_17,2020-01-31,2020-12-31,2301.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_18,2018-01-31,2018-12-31,34.60,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_19,2020-01-31,2020-12-31,35.30,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_20,2018-01-31,2018-12-31,3934.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_21,2020-01-31,2020-12-31,3509.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_22,2018-01-31,2018-12-31,1403.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_23,2020-01-31,2020-12-31,1204.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_24,2018-01-31,2018-12-31,34.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_25,2020-01-31,2020-12-31,43.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_26,2018-01-31,2018-12-31,3776.00,,0.00,
XI-IATI-IADB-AR-L1255,result_2,indicator_XI-IATI-IADB-AR-L1255_result_2_27,2020-01-31,2020-12-31,3429.00,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_1,2018-01-31,2018-12-31,2.50,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_2,2018-01-31,2018-12-31,17.20,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_3,2018-01-31,2018-12-31,4.90,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_4,2018-01-31,2018-12-31,16.80,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_5,2018-01-31,2018-12-31,19.90,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_6,2018-01-31,2018-12-31,14.90,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_7,2018-01-31,2018-12-31,2.10,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_8,2018-01-31,2018-12-31,5.80,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_9,2018-01-31,2018-12-31,65.10,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_10,2018-01-31,2018-12-31,8.60,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_11,2018-01-31,2018-12-31,31.30,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_12,2018-01-31,2018-12-31,12.40,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_13,2018-01-31,2018-12-31,29.00,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_14,2018-01-31,2018-12-31,7.10,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_15,2018-01-31,2018-12-31,11.30,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_16,2018-01-31,2018-12-31,34.70,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_17,2018-01-31,2018-12-31,6.50,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_18,2018-01-31,2018-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_19,2018-01-31,2018-12-31,1.90,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_20,2019-01-31,2019-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_21,2018-01-31,2018-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_22,2019-01-31,2019-12-31,3.00,,1.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_23,2018-01-31,2018-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_24,2020-01-31,2020-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_25,2018-01-31,2018-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_26,2019-01-31,2019-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_27,2020-01-31,2020-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_28,2018-01-31,2018-12-31,4.00,,0.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_29,2019-01-31,2019-12-31,3.00,,2.00,
XI-IATI-IADB-AR-L1255,result_3,indicator_XI-IATI-IADB-AR-L1255_result_3_30,2018-01-31,2018-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_1,2018-01-31,2018-12-31,2.50,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_2,2018-01-31,2018-12-31,17.20,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_3,2018-01-31,2018-12-31,4.90,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_4,2018-01-31,2018-12-31,16.80,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_5,2018-01-31,2018-12-31,19.90,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_6,2018-01-31,2018-12-31,14.90,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_7,2018-01-31,2018-12-31,2.10,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_8,2018-01-31,2018-12-31,5.80,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_9,2018-01-31,2018-12-31,65.10,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_10,2018-01-31,2018-12-31,8.60,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_11,2018-01-31,2018-12-31,31.30,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_12,2018-01-31,2018-12-31,12.40,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_13,2018-01-31,2018-12-31,29.00,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_14,2018-01-31,2018-12-31,7.10,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_15,2018-01-31,2018-12-31,11.30,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_16,2018-01-31,2018-12-31,34.70,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_17,2018-01-31,2018-12-31,6.50,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_18,2018-01-31,2018-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_19,2018-01-31,2018-12-31,1.90,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_20,2019-01-31,2019-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_21,2018-01-31,2018-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_22,2019-01-31,2019-12-31,3.00,,1.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_23,2018-01-31,2018-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_24,2020-01-31,2020-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_25,2018-01-31,2018-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_26,2019-01-31,2019-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_27,2020-01-31,2020-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_28,2018-01-31,2018-12-31,4.00,,0.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_29,2019-01-31,2019-12-31,3.00,,2.00,
XI-IATI-IADB-AR-L1255,result_4,indicator_XI-IATI-IADB-AR-L1255_result_4_30,2018-01-31,2018-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_1,2020-01-31,2020-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_2,2019-01-31,2019-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_3,2018-01-31,2018-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_4,2020-01-31,2020-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_5,2019-01-31,2019-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_6,2019-01-31,2019-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_7,2019-01-31,2019-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_8,2020-01-31,2020-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_9,2019-01-31,2019-12-31,3.00,,28.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_10,2020-01-31,2020-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_11,2020-01-31,2020-12-31,50.00,,465.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_12,2021-01-31,2021-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_13,2017-01-31,2017-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_14,2019-01-31,2019-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1255,result_5,indicator_XI-IATI-IADB-AR-L1255_result_5_15,2019-01-31,2019-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1366,result_1,indicator_XI-IATI-IADB-AR-L1366_result_1_1,2024-01-31,2024-12-31,9931.00,,0.00,
XI-IATI-IADB-AR-L1366,result_1,indicator_XI-IATI-IADB-AR-L1366_result_1_2,2023-01-31,2023-12-31,9028.00,,0.00,
